Source IP,Destination IP,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1,69.119.80.85,0,0.0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3702445.0,5235246.074,7404323.0,567.0,19200000.0,18800000.0,51300000.0,5774081.0,DoS slowloris
172.16.0.1,83.45.190.165,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
205.174.165.73,29.141.169.8,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1118,16393,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,237.221.136.105,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,284,-1,0,32,0.0,0.0,0.0,0.0,63100000.0,0.0,63100000.0,63100000.0,DoS GoldenEye
172.16.0.1,197.24.9.4,0,1.0,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,189.131.161.158,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,226.25.70.135,0,1.0,91.40384615,95.61904762,88.5483871,680,0,0,0,0,0,0,21,2008,31,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,201.24.18.62,0,0.0,76.14285714,133.25,0.0,136,0,0,0,0,0,0,4,533,3,0,29200,235,2,32,5313.0,0.0,5313.0,5313.0,110000000.0,0.0,110000000.0,110000000.0,DoS Slowhttptest
172.16.0.1,71.77.164.2,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,72.224.110.33,0,1.0,389.2,73.4,705.0,168,0,0,0,0,0,0,5,367,5,3525,29200,235,1,32,935.0,0.0,935.0,935.0,5419727.0,0.0,5419727.0,5419727.0,DoS GoldenEye
172.16.0.1,167.154.13.6,0,1.0,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,177.85.129.68,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,100.208.162.22,0,0.0,703.7058824,40.88888889,1449.375,296,0,0,0,0,0,0,9,368,8,11595,251,235,1,32,999.0,0.0,999.0,999.0,68700000.0,0.0,68700000.0,68700000.0,DoS Hulk
172.16.0.1,68.112.166.72,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,214.239.124.44,0,0.0,52.42857143,91.75,0.0,136,0,0,0,0,0,0,4,367,3,0,29200,235,2,32,5292.0,0.0,5292.0,5292.0,109000000.0,0.0,109000000.0,109000000.0,DoS Slowhttptest
172.16.0.1,69.227.88.95,0,1.0,122.125,111.75,132.5,136,0,0,0,0,0,0,4,447,4,530,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,42.101.130.76,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7012057.0,0.0,7012057.0,7012057.0,18700000.0,12200000.0,32100000.0,8015915.0,DoS Slowhttptest
172.16.0.1,72.143.246.157,0,1.0,384.5,64.0,705.0,168,0,0,0,0,0,0,5,320,5,3525,29200,235,1,32,867.0,0.0,867.0,867.0,12500000.0,0.0,12500000.0,12500000.0,DoS GoldenEye
172.16.0.1,19.174.127.147,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,122.240.82.150,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,206.165.236.38,0,0.0,856.0,44.0,1938.666667,264,0,0,0,0,0,0,8,352,6,11632,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
172.16.0.1,44.227.174.96,0,0.0,59.0,88.5,0.0,216,0,0,0,0,0,0,6,531,3,0,29200,235,2,32,3004999.0,0.0,3004999.0,3004999.0,103000000.0,0.0,103000000.0,103000000.0,DoS Slowhttptest
172.16.0.1,126.26.227.82,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009887.0,0.0,7009887.0,7009887.0,18700000.0,12200000.0,32000000.0,8008049.0,DoS Slowhttptest
172.16.0.1,31.59.115.110,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,5109639.0,0.0,5109639.0,5109639.0,DoS GoldenEye
172.16.0.1,143.99.149.46,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,48.242.51.222,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,234.137.211.253,0,1.0,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1,23.45.20.243,0,2.0,1324.888889,109.6666667,1932.5,104,0,0,0,0,0,0,3,329,6,11595,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
172.16.0.1,65.241.201.62,0,0.0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,9.64.47.87,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,185.77.100.119,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,55.240.241.189,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,224.26.100.245,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,258,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,126.255.125.76,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,20.28.190.35,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,68.248.17.175,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,110.79.67.233,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,37.251.208.223,0,1.0,12.75,13.11111111,12.53333333,296,0,0,0,0,0,0,9,118,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,50.87.44.150,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,144.61.11.136,0,0.0,1610.110499,4.912934432,3726.626301,89312,0,0,0,0,0,0,2791,13712,2114,7878088,235,235,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed
192.168.10.15,205.174.165.73,0,0.0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,205.10.24.180,0,0.0,811.0666667,59.33333333,1938.666667,296,0,0,0,0,0,0,9,534,6,11632,29200,235,1,32,895.0,0.0,895.0,895.0,12500000.0,0.0,12500000.0,12500000.0,DoS GoldenEye
172.16.0.1,114.153.126.131,0,1.0,84.875,87.30434783,83.18181818,744,0,0,0,0,0,0,23,2008,33,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,182.41.131.134,0,0.0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1560.0,0.0,1560.0,1560.0,11500000.0,0.0,11500000.0,11500000.0,DDoS
172.16.0.1,144.249.148.235,0,1.0,12.29166667,11.88888889,12.53333333,296,0,0,0,0,0,0,9,107,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,180.151.238.205,0,1.0,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,178.49.10.69,0,0.0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,998.0,0.0,998.0,998.0,7899825.0,0.0,7899825.0,7899825.0,DDoS
172.16.0.1,40.157.29.86,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,161.107.41.231,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,200.113.95.113,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,31.110.87.210,0,1.0,258.125,89.5,426.75,136,0,0,0,0,0,0,4,358,4,1707,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
192.168.10.8,205.174.165.73,0,0.0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,119.24.88.172,0,0.0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,154.95.159.169,0,0.0,856.8571429,40.44444444,2326.4,304,0,0,0,0,0,0,9,364,5,11632,29200,235,1,32,999669.0,0.0,999669.0,999669.0,5370026.0,0.0,5370026.0,5370026.0,DoS GoldenEye
172.16.0.1,124.164.15.48,0,0.0,1634.208773,4.888413547,3884.924556,89772,0,0,0,0,0,0,2805,13712,2028,7878627,349,349,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed
172.16.0.1,71.46.73.25,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,133.197.22.75,0,0.0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1,18.81.69.156,0,0.0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,3.17.34.173,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,230.11.200.57,0,1.0,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,141.8.195.245,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7007006.0,0.0,7007006.0,7007006.0,18700000.0,12300000.0,32100000.0,8015695.0,DoS Slowhttptest
172.16.0.1,135.230.225.86,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7009090.0,0.0,7009090.0,7009090.0,18700000.0,12200000.0,32100000.0,8015916.0,DoS Slowhttptest
172.16.0.1,145.148.205.95,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,74.50.165.78,0,1.0,750.375,46.75,1454.0,264,0,0,0,0,0,0,8,374,8,11632,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS GoldenEye
172.16.0.1,228.98.54.64,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,201.239.113.77,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,121.156.90.128,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,111.207.154.18,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,19.201.1.204,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,95.101.43.74,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,201.33.116.119,0,1.0,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
205.174.165.73,196.157.47.17,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,205.107.158.220,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,233.58.47.141,0,0.0,1611.105467,4.911174785,3733.71327,89356,0,0,0,0,0,0,2792,13712,2110,7878135,235,235,120,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heartbleed
172.16.0.1,202.85.222.98,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7004994.0,0.0,7004994.0,7004994.0,18700000.0,12200000.0,32100000.0,8015948.0,DoS Slowhttptest
172.16.0.1,14.85.208.185,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,55.25.48.197,0,2.0,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
205.174.165.73,97.204.123.9,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,238.46.106.1,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,54.109.161.40,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,10000000.0,0.0,10000000.0,10000000.0,DoS GoldenEye
172.16.0.1,158.150.165.23,0,0.0,141.5,169.4,2.0,496,0,0,0,0,0,0,15,2541,3,6,29200,0,11,32,3706343.0,5240519.676,7411950.0,736.0,19300000.0,18800000.0,51300000.0,5743864.0,DoS slowloris
172.16.0.1,37.18.17.162,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011224.0,0.0,7011224.0,7011224.0,18700000.0,12200000.0,32100000.0,8023659.0,DoS Slowhttptest
172.16.0.1,232.4.90.188,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
172.16.0.1,205.6.38.178,0,2.0,1143.666667,1448.0,267.5,32,0,0,0,0,0,0,1,1448,2,535,235,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest
172.16.0.1,204.220.211.225,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,110.38.85.188,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010107.0,0.0,7010107.0,7010107.0,18700000.0,12200000.0,32100000.0,8015902.0,DoS Slowhttptest
172.16.0.1,174.15.10.67,0,1.0,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
172.16.0.1,219.246.211.71,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.5,205.174.165.73,0,0.0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,93.73.8.210,0,0.0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4705392.5,6653565.805,9410174.0,611.0,19300000.0,18800000.0,51300000.0,5869821.0,DoS slowloris
172.16.0.1,164.50.229.224,0,1.0,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan
205.174.165.73,61.107.44.50,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,42.203.156.139,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,4.222.120.26,0,1.0,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,179.251.108.175,0,2.0,1660.142857,10.0,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,219.116.135.88,0,0.0,5.333333333,4.0,0.0,64,0,0,0,0,0,0,2,8,1,0,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS slowloris
172.16.0.1,110.117.80.75,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7010857.0,0.0,7010857.0,7010857.0,18700000.0,12200000.0,32000000.0,8007858.0,DoS Slowhttptest
172.16.0.1,143.238.152.13,0,1.0,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,237.169.76.132,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,72.66.9.193,0,1.0,394.6,84.2,705.0,168,0,0,0,0,0,0,5,421,5,3525,29200,235,1,32,911.0,0.0,911.0,911.0,6863297.0,0.0,6863297.0,6863297.0,DoS GoldenEye
172.16.0.1,140.121.119.119,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Hulk
172.16.0.1,87.122.105.82,0,1.0,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,33.2.160.77,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,150.135.33.14,0,1.0,120.75,150.5,91.0,136,0,0,0,0,0,0,4,602,4,364,29200,236,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,81.247.172.181,0,0.0,791.8125,107.4,1932.5,336,0,0,0,0,0,0,10,1074,6,11595,251,235,3,32,193.0,0.0,193.0,193.0,99800000.0,0.0,99800000.0,99800000.0,DoS Hulk
172.16.0.1,108.73.174.141,0,1.0,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,139.90.116.209,0,0.0,1096.818182,61.85714286,2908.0,232,0,0,0,0,0,0,7,433,4,11632,29200,235,1,32,891.0,0.0,891.0,891.0,6601929.0,0.0,6601929.0,6601929.0,DoS GoldenEye
172.16.0.1,27.138.195.233,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,42.75.110.155,0,0.0,134.0526316,158.8125,2.0,536,0,0,0,0,0,0,16,2541,3,6,29200,0,11,32,4707535.0,6656680.611,9414519.0,551.0,19200000.0,18800000.0,51300000.0,5839368.0,DoS slowloris
172.16.0.1,221.134.39.62,0,1.0,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,97.0,0.0,97.0,97.0,119000000.0,0.0,119000000.0,119000000.0,DoS slowloris
172.16.0.1,54.7.186.193,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
172.16.0.1,11.252.36.140,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0.0,0.0,42000000.0,0.0,42000000.0,42000000.0,DoS GoldenEye
172.16.0.1,5.109.251.4,0,0.0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,111.242.12.71,0,1.0,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
172.16.0.1,191.209.101.44,0,0.0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,92.67.16.27,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
172.16.0.1,225.67.176.174,0,3.0,495.75,0.0,661.0,32,0,0,0,0,0,0,1,0,3,1983,229,235,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS Slowhttptest
172.16.0.1,159.177.79.73,0,1.0,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSH-Patator
172.16.0.1,7.81.3.211,0,1.0,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,31.0,0.0,31.0,31.0,100000000.0,0.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1,26.27.26.149,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – Brute Force
192.168.10.15,205.174.165.73,0,1.0,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
172.16.0.1,128.3.145.245,0,0.0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1,6.20.186.113,0,0.0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7014513.0,0.0,7014513.0,7014513.0,18700000.0,12200000.0,32000000.0,8015915.0,DoS Slowhttptest
172.16.0.1,205.206.32.229,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Web Attack – XSS
