Source IP,Destination IP,Flow ID,Source Port,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Label
172.16.0.1,139.157.224.15,172.16.0.1-192.168.10.50-56988-80-6,56988,80,6,5/7/2017 10:59,86739419,6,7,700.0,11595.0,344.0,0.0,116.6666667,176.1120855,4344.0,0.0,1656.428571,1760.597234,141.7463956,0.149874188,7228284.917,24900000.0,86400000.0,15.0,86600000.0,17300000.0,DoS Hulk
172.16.0.1,29.155.117.1,172.16.0.1-192.168.10.50-38150-80-6,38150,80,6,5/7/2017 10:52,84441020,7,7,368.0,11595.0,368.0,0.0,52.57142857,139.0909261,4344.0,0.0,1656.428571,1757.579003,141.6728505,0.165796197,6495463.077,23400000.0,84200000.0,0.0,84300000.0,14000000.0,DoS Hulk
172.16.0.1,61.81.155.191,172.16.0.1-192.168.10.50-53928-80-6,53928,80,6,5/7/2017 9:52,99999838,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.160000259,0.040000065,33300000.0,57700000.0,100000000.0,35.0,100000000.0,100000000.0,DoS slowloris
172.16.0.1,34.190.106.221,172.16.0.1-192.168.10.50-59784-80-6,59784,80,6,5/7/2017 10:50,83778285,7,7,333.0,11595.0,327.0,0.0,47.57142857,123.236706,4344.0,0.0,1656.428571,1547.737688,142.3757958,0.167107742,6444483.462,23200000.0,83600000.0,2.0,83600000.0,13900000.0,DoS Hulk
172.16.0.1,209.206.135.83,172.16.0.1-192.168.10.50-35216-80-6,35216,80,6,5/7/2017 10:15,63127103,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110887395,10500000.0,11900000.0,32100000.0,999750.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,69.220.13.123,172.16.0.1-192.168.10.50-37400-80-6,37400,80,6,5/7/2017 10:22,63092856,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110947585,10500000.0,11900000.0,32000000.0,997453.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,30.225.189.96,172.16.0.1-192.168.10.50-50656-80-6,50656,80,6,5/7/2017 10:34,3005206,8,1,1780.0,0.0,356.0,0.0,222.5,184.2475043,0.0,0.0,0.0,0.0,592.3054859,2.994803018,375650.75,496679.8484,1405871.0,4.0,3005206.0,429315.1429,DoS Slowhttptest
172.16.0.1,191.37.2.130,172.16.0.1-192.168.10.50-36210-80-6,36210,80,6,2017-07-06 10:41:00,5007460,5,3,537.0,1881.0,537.0,0.0,107.4,240.1537008,1881.0,0.0,627.0,1085.995856,482.8795437,1.597616356,715351.4286,1889650.06,5000673.0,4.0,5007460.0,1251865.0,Web Attack – Sql Injection
172.16.0.1,129.170.207.13,172.16.0.1-192.168.10.50-59906-80-6,59906,80,6,2017-07-06 10:28:00,5678483,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704413485,1892827.667,3277705.539,5677596.0,131.0,5678483.0,2839241.5,Web Attack – XSS
172.16.0.1,64.60.178.139,172.16.0.1-192.168.10.50-33858-80-6,33858,80,6,5/7/2017 11:12,115172311,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017365285,115000000.0,0.0,115000000.0,115000000.0,115000000.0,115000000.0,DoS GoldenEye
172.16.0.1,54.209.87.115,172.16.0.1-192.168.10.50-57184-80-6,57184,80,6,2017-07-06 10:23:00,5192533,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.770336943,1730844.333,2997140.449,5191644.0,100.0,5192533.0,2596266.5,Web Attack – XSS
172.16.0.1,158.168.51.97,172.16.0.1-192.168.10.50-36244-80-6,36244,80,6,2017-07-06 10:42:00,5009163,4,4,599.0,2021.0,599.0,0.0,149.75,299.5,2021.0,0.0,505.25,1010.5,523.0414742,1.597073204,715594.7143,1890923.412,5003805.0,56.0,5358.0,1786.0,Web Attack – Sql Injection
172.16.0.1,154.101.50.31,172.16.0.1-192.168.10.50-36198-80-6,36198,80,6,2017-07-06 10:40:00,42,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47619.04762,42.0,0.0,42.0,42.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,237.234.191.61,172.16.0.1-192.168.10.50-36208-80-6,36208,80,6,2017-07-06 10:41:00,73,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27397.26027,73.0,0.0,73.0,73.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,41.156.58.121,172.16.0.1-192.168.10.50-38246-2065-6,38246,2065,6,7/7/2017 2:55,58,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58.0,58.0,0.0,0.0,PortScan
172.16.0.1,109.42.69.193,172.16.0.1-192.168.10.50-48186-22-6,48186,22,6,4/7/2017 2:28,73,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27397.26027,73.0,0.0,73.0,73.0,0.0,0.0,SSH-Patator
205.174.165.73,35.7.162.247,192.168.10.15-205.174.165.73-52173-8080-6,8080,52173,6,7/7/2017 10:09,31,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,387096.7742,64516.12903,31.0,0.0,31.0,31.0,0.0,0.0,Bot
172.16.0.1,24.206.177.169,172.16.0.1-192.168.10.50-37818-80-6,37818,80,6,5/7/2017 11:13,18463247,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108323308,18500000.0,0.0,18500000.0,18500000.0,18500000.0,18500000.0,DoS GoldenEye
172.16.0.1,12.205.207.69,172.16.0.1-192.168.10.50-49058-80-6,49058,80,6,5/7/2017 10:50,99413685,8,5,367.0,11595.0,367.0,0.0,45.875,129.7540943,8688.0,0.0,2319.0,3774.237539,120.3254864,0.130766705,8284473.75,28700000.0,99400000.0,1.0,99400000.0,14200000.0,DoS Hulk
172.16.0.1,54.241.42.153,172.16.0.1-192.168.10.50-58624-21-6,58624,21,6,4/7/2017 10:08,9744636,9,15,110.0,188.0,23.0,0.0,12.22222222,9.909310997,34.0,0.0,12.53333333,14.54975045,30.58092678,2.462893432,423679.8261,1109856.595,3682920.0,3.0,6532136.0,816517.0,FTP-Patator
172.16.0.1,71.234.201.226,172.16.0.1-192.168.10.51-45022-444-6,45022,444,6,5/7/2017 3:30,119296592,2797,2006,13712.0,7878088.0,5792.0,0.0,4.902395424,110.2779074,13032.0,0.0,3927.262213,2443.434007,66152.7699,40.26099924,24843.10537,153403.7113,995988.0,-1.0,119000000.0,42666.8784,Heartbleed
172.16.0.1,4.99.105.174,172.16.0.1-192.168.10.50-33814-80-6,33814,80,6,7/7/2017 4:10,295384,3,4,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,11595.0,0.0,2901.75,5795.50069,39382.63413,23.69796604,49230.66667,120117.9932,294420.0,6.0,888.0,444.0,DDoS
172.16.0.1,124.232.182.85,172.16.0.1-192.168.10.50-35786-80-6,35786,80,6,5/7/2017 10:22,109369770,4,3,530.0,0.0,520.0,0.0,132.5,258.3763405,0.0,0.0,0.0,0.0,4.845946005,0.06400306,18200000.0,44600000.0,109000000.0,49.0,109000000.0,36500000.0,DoS Slowhttptest
172.16.0.1,74.240.107.108,172.16.0.1-192.168.10.50-56622-21-6,56622,21,6,4/7/2017 9:53,218,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,64220.18349,13761.46789,109.0,82.02438662,167.0,51.0,218.0,218.0,FTP-Patator
172.16.0.1,12.102.80.28,172.16.0.1-192.168.10.50-34234-80-6,34234,80,6,5/7/2017 11:12,102995879,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019418253,103000000.0,0.0,103000000.0,103000000.0,103000000.0,103000000.0,DoS GoldenEye
172.16.0.1,29.114.194.70,172.16.0.1-192.168.10.50-58478-21-6,58478,21,6,4/7/2017 10:07,8991068,9,15,108.0,188.0,23.0,0.0,12.0,9.656603958,34.0,0.0,12.53333333,14.54975045,32.92156171,2.669315814,390916.0,1004840.812,3131239.0,3.0,5991989.0,748998.625,FTP-Patator
172.16.0.1,112.198.130.10,172.16.0.1-192.168.10.50-62784-4242-6,62784,4242,6,7/7/2017 2:52,51,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,156862.7451,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,PortScan
172.16.0.1,25.231.44.123,172.16.0.1-192.168.10.50-49398-80-6,49398,80,6,5/7/2017 10:33,63107807,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109213,10500000.0,11900000.0,32100000.0,996039.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,153.14.105.116,172.16.0.1-192.168.10.50-49074-80-6,49074,80,6,5/7/2017 10:33,63116633,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110905789,10500000.0,11900000.0,32100000.0,997313.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,103.242.239.239,172.16.0.1-192.168.10.50-52772-21-6,52772,21,6,4/7/2017 9:24,2,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,7000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,FTP-Patator
172.16.0.1,185.207.198.84,172.16.0.1-192.168.10.50-57822-21-6,57822,21,6,4/7/2017 10:02,9460252,9,15,110.0,188.0,24.0,0.0,12.22222222,9.921917377,34.0,0.0,12.53333333,14.54975045,31.50021796,2.536930306,411315.3043,1071285.569,3396693.0,4.0,6472263.0,809032.875,FTP-Patator
172.16.0.1,63.2.45.217,172.16.0.1-192.168.10.50-49380-80-6,49380,80,6,7/7/2017 4:06,4376480,4,0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.483859174,0.913976529,1458826.667,2526112.387,4375730.0,341.0,4376480.0,1458826.667,DDoS
172.16.0.1,89.255.172.45,172.16.0.1-192.168.10.50-56794-50389-6,56794,50389,6,7/7/2017 2:52,40,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,200000.0,50000.0,40.0,0.0,40.0,40.0,0.0,0.0,PortScan
172.16.0.1,168.22.242.173,172.16.0.1-192.168.10.50-58392-80-6,58392,80,6,5/7/2017 10:00,103686683,15,3,2541.0,6.0,231.0,0.0,169.4,105.7374106,6.0,0.0,2.0,3.464101615,24.56438885,0.173599921,6099216.647,12900000.0,51300000.0,108.0,104000000.0,7406183.929,DoS slowloris
172.16.0.1,158.197.223.124,172.16.0.1-192.168.10.50-31333-80-6,31333,80,6,7/7/2017 4:08,719590,3,7,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,1657.285714,1561.969346,16157.81209,13.89680235,79954.44444,231445.3271,696842.0,5.0,22037.0,11018.5,DDoS
172.16.0.1,64.200.79.134,172.16.0.1-192.168.10.50-34884-80-6,34884,80,6,5/7/2017 11:12,88910284,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022494586,88900000.0,0.0,88900000.0,88900000.0,88900000.0,88900000.0,DoS GoldenEye
172.16.0.1,151.34.45.173,172.16.0.1-192.168.10.50-51218-22-6,51218,22,6,4/7/2017 2:59,12116949,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,392.2604609,4.374038382,233018.25,628921.7359,2436200.0,3.0,10100000.0,504539.5,SSH-Patator
172.16.0.1,83.190.85.245,172.16.0.1-192.168.10.50-45510-80-6,45510,80,6,2017-07-06 09:22:00,5437735,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735600392,1812578.333,3138730.4,5436872.0,139.0,5437735.0,2718867.5,Web Attack – Brute Force
205.174.165.73,134.249.155.57,192.168.10.9-205.174.165.73-4857-8080-6,8080,4857,6,7/7/2017 10:56,79,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,151898.7342,25316.4557,79.0,0.0,79.0,79.0,0.0,0.0,Bot
192.168.10.14,205.174.165.73,192.168.10.14-205.174.165.73-51788-8080-6,51788,8080,6,7/7/2017 10:50,73339,4,3,207.0,134.0,195.0,0.0,51.75,95.54187564,128.0,0.0,44.66666667,72.23111056,4649.64071,95.44716999,12223.16667,29000.7327,71418.0,42.0,73339.0,24446.33333,Bot
172.16.0.1,220.196.252.28,172.16.0.1-192.168.10.50-42456-80-6,42456,80,6,2017-07-06 09:49:00,5095291,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.785038578,1698430.333,2940989.953,5094393.0,165.0,5095291.0,2547645.5,Web Attack – Brute Force
172.16.0.1,219.101.196.169,172.16.0.1-192.168.10.50-54088-80-6,54088,80,6,5/7/2017 9:48,3003563,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998813742,1501781.5,710269.6698,2004018.0,999545.0,3003563.0,1501781.5,DoS slowloris
192.168.10.9,205.174.165.73,192.168.10.9-205.174.165.73-5968-8080-6,5968,8080,6,7/7/2017 11:50,1008804,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17.84291101,5.947637004,201760.8,275538.2526,507696.0,496.0,1008308.0,504154.0,Bot
192.168.10.8,205.174.165.73,192.168.10.8-205.174.165.73-4637-8080-6,4637,8080,6,7/7/2017 12:06,997171,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,18.05106647,6.017022156,199434.2,272446.8678,498769.0,404.0,996666.0,498333.0,Bot
172.16.0.1,128.105.102.215,172.16.0.1-192.168.10.50-36224-80-6,36224,80,6,5/7/2017 10:22,63123827,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11089315,10500000.0,11900000.0,32100000.0,996361.0,63100000.0,10500000.0,DoS Slowhttptest
205.174.165.73,193.207.242.62,192.168.10.8-205.174.165.73-2990-8080-6,8080,2990,6,7/7/2017 10:50,59,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,203389.8305,33898.30508,59.0,0.0,59.0,59.0,0.0,0.0,Bot
172.16.0.1,41.164.154.22,172.16.0.1-192.168.10.50-55648-80-6,55648,80,6,5/7/2017 9:51,3002528,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999158043,1501264.0,710964.7558,2003992.0,998536.0,3002528.0,1501264.0,DoS slowloris
192.168.10.8,205.174.165.73,192.168.10.8-205.174.165.73-4737-8080-6,4737,8080,6,7/7/2017 12:15,996758,3,3,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,18.05854581,6.019515269,199351.6,272491.976,499741.0,307.0,996352.0,498176.0,Bot
172.16.0.1,51.219.245.214,172.16.0.1-192.168.10.50-50312-80-6,50312,80,6,5/7/2017 10:47,99480781,5,7,365.0,11595.0,353.0,0.0,73.0,156.5535052,4344.0,0.0,1656.428571,1760.597234,120.224227,0.120626315,9043707.364,30000000.0,99400000.0,4.0,99400000.0,24900000.0,DoS Hulk
172.16.0.1,1.205.27.113,172.16.0.1-192.168.10.50-36098-80-6,36098,80,6,2017-07-06 10:35:00,5473380,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730809847,1824460.0,3159439.948,5472667.0,134.0,5473380.0,2736690.0,Web Attack – XSS
172.16.0.1,157.144.95.212,172.16.0.1-192.168.10.50-36242-80-6,36242,80,6,2017-07-06 10:42:00,73,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27397.26027,73.0,0.0,73.0,73.0,0.0,0.0,Web Attack – Sql Injection
172.16.0.1,159.86.178.164,172.16.0.1-192.168.10.50-36018-80-6,36018,80,6,2017-07-06 10:35:00,5229456,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.764897917,1743152.0,3018464.012,5228574.0,122.0,5229456.0,2614728.0,Web Attack – XSS
172.16.0.1,207.35.253.165,172.16.0.1-192.168.10.50-53420-21-6,53420,21,6,4/7/2017 9:29,224,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,62500.0,13392.85714,112.0,41.01219331,141.0,83.0,224.0,224.0,FTP-Patator
172.16.0.1,37.102.200.201,172.16.0.1-192.168.10.50-54328-21-6,54328,21,6,4/7/2017 9:36,3,2,0,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,FTP-Patator
192.168.10.9,205.174.165.73,192.168.10.9-205.174.165.73-4194-8080-6,4194,8080,6,7/7/2017 10:46,73657,4,3,206.0,134.0,194.0,0.0,51.5,95.04209594,128.0,0.0,44.66666667,72.23111056,4615.990334,95.0350951,12276.16667,29034.18764,71539.0,94.0,73657.0,24552.33333,Bot
172.16.0.1,166.70.19.155,172.16.0.1-192.168.10.50-37578-80-6,37578,80,6,5/7/2017 10:23,3005052,8,1,1780.0,0.0,356.0,0.0,222.5,184.2475043,0.0,0.0,0.0,0.0,592.3358398,2.994956493,375631.5,488495.1643,1372550.0,131.0,3005052.0,429293.1429,DoS Slowhttptest
172.16.0.1,59.213.155.157,172.16.0.1-192.168.10.50-42984-80-6,42984,80,6,5/7/2017 10:45,98378742,5,7,378.0,11595.0,366.0,0.0,75.6,162.3662527,5792.0,0.0,1656.428571,2120.732252,121.7031216,0.121977571,8943522.0,29700000.0,98400000.0,0.0,98400000.0,24600000.0,DoS Hulk
172.16.0.1,38.8.234.8,172.16.0.1-192.168.10.50-15059-80-6,15059,80,6,7/7/2017 3:57,9010737,5,0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.329361405,0.554893568,2252684.25,4504037.191,9008740.0,3.0,9010737.0,2252684.25,DDoS
172.16.0.1,76.72.84.236,172.16.0.1-192.168.10.50-50038-80-6,50038,80,6,2017-07-06 09:27:00,5819593,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687333289,1939864.333,3359172.837,5818703.0,130.0,5819593.0,2909796.5,Web Attack – Brute Force
172.16.0.1,151.91.252.245,172.16.0.1-192.168.10.50-59540-21-6,59540,21,6,4/7/2017 10:15,236,2,1,14.0,0.0,14.0,0.0,7.0,9.899494937,0.0,0.0,0.0,0.0,59322.0339,12711.86441,118.0,89.09545443,181.0,55.0,236.0,236.0,FTP-Patator
172.16.0.1,140.132.229.202,172.16.0.1-192.168.10.50-51774-22-6,51774,22,6,4/7/2017 3:05,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76923.07692,26.0,0.0,26.0,26.0,0.0,0.0,SSH-Patator
172.16.0.1,105.116.47.193,172.16.0.1-192.168.10.50-51062-22-6,51062,22,6,4/7/2017 2:58,85,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23529.41176,85.0,0.0,85.0,85.0,0.0,0.0,SSH-Patator
172.16.0.1,88.191.41.45,172.16.0.1-192.168.10.50-36975-80-6,36975,80,6,7/7/2017 4:12,1741453,3,6,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,5840.0,0.0,1934.5,2538.919278,6680.053955,5.168098134,217681.625,615391.1577,1740697.0,4.0,619.0,309.5,DDoS
172.16.0.1,39.125.79.119,172.16.0.1-192.168.10.51-45022-444-6,45022,444,6,5/7/2017 3:24,119259012,2801,2069,12264.0,7879536.0,4344.0,0.0,4.378436273,83.10784486,15928.0,0.0,3808.378927,2459.369265,66173.61546,40.83548839,24493.53296,153287.5304,995262.0,0.0,119000000.0,42592.48179,Heartbleed
172.16.0.1,213.55.197.28,172.16.0.1-192.168.10.50-37708-80-6,37708,80,6,2017-07-06 09:44:00,5989437,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667842403,1996479.0,3457254.835,5988573.0,92.0,5989437.0,2994718.5,Web Attack – Brute Force
172.16.0.1,234.228.226.151,172.16.0.1-192.168.10.50-38686-65000-6,38686,65000,6,7/7/2017 2:55,44,1,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44.0,44.0,0.0,0.0,PortScan
172.16.0.1,28.55.16.214,172.16.0.1-192.168.10.50-60590-80-6,60590,80,6,7/7/2017 4:02,80194557,8,6,56.0,11607.0,20.0,0.0,7.0,5.656854249,7300.0,0.0,1934.5,2863.744245,145.4338104,0.174575439,6168812.077,19400000.0,70400000.0,3.0,78500000.0,11200000.0,DDoS
172.16.0.1,160.118.217.83,172.16.0.1-192.168.10.50-43109-1-6,43109,1,6,7/7/2017 2:51,46,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46.0,46.0,0.0,0.0,PortScan
172.16.0.1,209.73.195.82,172.16.0.1-192.168.10.50-46840-22-6,46840,22,6,4/7/2017 2:14,79,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25316.4557,79.0,0.0,79.0,79.0,0.0,0.0,SSH-Patator
172.16.0.1,221.213.208.60,172.16.0.1-192.168.10.50-34110-873-6,34110,873,6,7/7/2017 2:52,55,1,1,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,145454.5455,36363.63636,55.0,0.0,55.0,55.0,0.0,0.0,PortScan
172.16.0.1,157.225.223.90,172.16.0.1-192.168.10.50-34964-80-6,34964,80,6,5/7/2017 10:15,63137126,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110869792,10500000.0,11900000.0,32100000.0,997720.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,105.33.183.50,172.16.0.1-192.168.10.50-41514-80-6,41514,80,6,5/7/2017 11:18,9466678,9,3,566.0,11632.0,566.0,0.0,62.88888889,188.6666667,11632.0,0.0,3877.333333,6715.738331,1288.519584,1.267604116,860607.0909,2034020.437,6270762.0,32.0,9466678.0,1183334.75,DoS GoldenEye
172.16.0.1,101.221.104.44,172.16.0.1-192.168.10.50-57376-80-6,57376,80,6,5/7/2017 9:57,3002214,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999262544,1501107.0,710998.6969,2003859.0,998355.0,3002214.0,1501107.0,DoS slowloris
172.16.0.1,48.110.118.213,172.16.0.1-192.168.10.50-40626-80-6,40626,80,6,5/7/2017 10:56,85554025,7,5,374.0,11595.0,368.0,0.0,53.42857143,138.7309833,8688.0,0.0,2319.0,3774.237539,139.8999054,0.140262249,7777638.636,25700000.0,85400000.0,1.0,85400000.0,14200000.0,DoS Hulk
172.16.0.1,185.20.251.99,172.16.0.1-192.168.10.50-56144-80-6,56144,80,6,2017-07-06 10:22:00,5929169,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674630796,1976389.667,3422462.553,5928309.0,96.0,5929169.0,2964584.5,Web Attack – XSS
172.16.0.1,60.48.138.27,172.16.0.1-192.168.10.50-50146-22-6,50146,22,6,4/7/2017 2:48,13797644,21,32,2008.0,2745.0,640.0,0.0,95.61904762,140.0451628,976.0,0.0,85.78125,220.240592,344.4791009,3.841235504,265339.3077,713982.4778,2403011.0,3.0,11700000.0,583506.7,SSH-Patator
172.16.0.1,49.231.29.214,172.16.0.1-192.168.10.50-34764-80-6,34764,80,6,5/7/2017 11:12,11273973,7,4,897.0,3525.0,299.0,0.0,128.1428571,159.8222227,3525.0,0.0,881.25,1762.5,392.2308489,0.975698629,1127397.3,2278179.008,5857833.0,69.0,6271759.0,1045293.167,DoS GoldenEye
172.16.0.1,194.78.241.63,172.16.0.1-192.168.10.50-60240-80-6,60240,80,6,5/7/2017 10:05,102666466,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24.80849005,0.165584739,6416654.125,13200000.0,51300000.0,4.0,103000000.0,7897416.0,DoS slowloris
172.16.0.1,237.203.14.213,172.16.0.1-192.168.10.50-55776-80-6,55776,80,6,5/7/2017 9:51,102651231,14,3,2541.0,6.0,231.0,0.0,181.5,98.36333745,6.0,0.0,2.0,3.464101615,24.812172,0.165609315,6415701.937,13200000.0,51300000.0,48.0,103000000.0,7896244.846,DoS slowloris
172.16.0.1,75.151.123.37,172.16.0.1-192.168.10.50-36644-80-6,36644,80,6,5/7/2017 10:22,63122161,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110896077,10500000.0,11900000.0,32100000.0,998573.0,63100000.0,10500000.0,DoS Slowhttptest
172.16.0.1,85.213.158.85,172.16.0.1-192.168.10.50-37912-80-6,37912,80,6,5/7/2017 10:32,4,1,1,1983.0,0.0,1983.0,1983.0,1983.0,0.0,0.0,0.0,0.0,0.0,496000000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,DoS Slowhttptest
172.16.0.1,170.48.253.186,172.16.0.1-192.168.10.50-41378-80-6,41378,80,6,5/7/2017 11:18,2998578,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666982817,2998578.0,0.0,2998578.0,2998578.0,2998578.0,2998578.0,DoS GoldenEye
172.16.0.1,58.238.140.16,172.16.0.1-192.168.10.50-54214-80-6,54214,80,6,5/7/2017 10:02,119016081,2,2,16.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.134435615,0.033608904,39700000.0,68700000.0,119000000.0,14.0,119000000.0,119000000.0,DoS slowloris
172.16.0.1,208.124.47.9,172.16.0.1-192.168.10.50-53068-21-6,53068,21,6,4/7/2017 9:26,8877561,9,15,110.0,188.0,24.0,0.0,12.22222222,9.921917377,34.0,0.0,12.53333333,14.54975045,33.56777836,2.703445237,385980.913,1003250.177,3103561.0,3.0,5733638.0,716704.75,FTP-Patator
172.16.0.1,16.29.227.201,172.16.0.1-192.168.10.50-35398-80-6,35398,80,6,5/7/2017 10:16,3271790,2,0,712.0,0.0,356.0,356.0,356.0,0.0,0.0,0.0,0.0,0.0,217.6178789,0.611286177,3271790.0,0.0,3271790.0,3271790.0,3271790.0,3271790.0,DoS Slowhttptest
172.16.0.1,201.76.106.211,172.16.0.1-192.168.10.50-52060-80-6,52060,80,6,5/7/2017 10:47,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,DoS Hulk
